 lambda      Rs      Ts      As      Rp      Tp      Ap
698.5915 35.5168 49.6616 14.8217 35.5168 49.6616 14.8217
698.1982 35.0034 49.9795 15.0171 35.0034 49.9795 15.0171
697.8053 34.4820 50.3024 15.2157 34.4820 50.3024 15.2157
697.4128 33.9525 50.6302 15.4173 33.9525 50.6302 15.4173
697.0208 33.4150 50.9629 15.6221 33.4150 50.9629 15.6221
696.6292 32.8695 51.3005 15.8299 32.8695 51.3005 15.8299
696.2381 32.3162 51.6429 16.0409 32.3162 51.6429 16.0409
695.8474 31.7550 51.9900 16.2550 31.7550 51.9900 16.2550
695.4571 31.1862 52.3417 16.4721 31.1862 52.3417 16.4721
695.0673 30.6098 52.6979 16.6923 30.6098 52.6979 16.6923
694.6779 30.0260 53.0585 16.9155 30.0260 53.0585 16.9155
694.2889 29.4348 53.4234 17.1418 29.4348 53.4234 17.1418
693.9004 28.8365 53.7925 17.3710 28.8365 53.7925 17.3710
693.5123 28.2313 54.1656 17.6032 28.2313 54.1656 17.6032
693.1247 27.6192 54.5425 17.8382 27.6192 54.5425 17.8382
692.7374 27.0007 54.9232 18.0761 27.0007 54.9232 18.0761
692.3506 26.3758 55.3074 18.3168 26.3758 55.3074 18.3168
691.9643 25.7449 55.6949 18.5602 25.7449 55.6949 18.5602
691.5784 25.1083 56.0856 18.8062 25.1083 56.0856 18.8062
691.1929 24.4662 56.4791 19.0547 24.4662 56.4791 19.0547
690.8078 23.8189 56.8753 19.3058 23.8189 56.8753 19.3058
690.4232 23.1669 57.2739 19.5592 23.1669 57.2739 19.5592
690.0390 22.5106 57.6746 19.8149 22.5106 57.6746 19.8149
689.6552 21.8502 58.0771 20.0727 21.8502 58.0771 20.0727
689.2718 21.1863 58.4811 20.3325 21.1863 58.4811 20.3325
688.8889 20.5194 58.8864 20.5942 20.5194 58.8864 20.5942
688.5064 19.8499 59.2924 20.8577 19.8499 59.2924 20.8577
688.1243 19.1783 59.6990 21.1227 19.1783 59.6990 21.1227
687.7427 18.5053 60.1056 21.3891 18.5053 60.1056 21.3891
687.3614 17.8313 60.5119 21.6568 17.8313 60.5119 21.6568
686.9806 17.1571 60.9174 21.9255 17.1571 60.9174 21.9255
686.6002 16.4832 61.3218 22.1950 16.4832 61.3218 22.1950
686.2203 15.8104 61.7244 22.4651 15.8104 61.7244 22.4651
685.8407 15.1394 62.1250 22.7357 15.1394 62.1250 22.7357
685.4616 14.4708 62.5228 23.0064 14.4708 62.5228 23.0064
685.0829 13.8056 62.9175 23.2769 13.8056 62.9175 23.2769
684.7046 13.1444 63.3084 23.5472 13.1444 63.3084 23.5472
684.3267 12.4882 63.6950 23.8167 12.4882 63.6950 23.8167
683.9493 11.8379 64.0768 24.0854 11.8379 64.0768 24.0854
683.5722 11.1942 64.4530 24.3528 11.1942 64.4530 24.3528
683.1956 10.5582 64.8231 24.6187 10.5582 64.8231 24.6187
682.8194  9.9308 65.1865 24.8828  9.9308 65.1865 24.8828
682.4436  9.3129 65.5425 25.1446  9.3129 65.5425 25.1446
682.0682  8.7056 65.8904 25.4040  8.7056 65.8904 25.4040
681.6932  8.1100 66.2296 25.6604  8.1100 66.2296 25.6604
681.3187  7.5270 66.5594 25.9137  7.5270 66.5594 25.9137
680.9445  6.9577 66.8790 26.1633  6.9577 66.8790 26.1633
680.5708  6.4032 67.1879 26.4089  6.4032 67.1879 26.4089
680.1975  5.8645 67.4852 26.6503  5.8645 67.4852 26.6503
679.8246  5.3428 67.7704 26.8868  5.3428 67.7704 26.8868
679.4521  4.8391 68.0426 27.1183  4.8391 68.0426 27.1183
679.0800  4.3546 68.3012 27.3442  4.3546 68.3012 27.3442
678.7083  3.8902 68.5455 27.5643  3.8902 68.5455 27.5643
678.3370  3.4471 68.7748 27.7780  3.4471 68.7748 27.7780
677.9661  3.0264 68.9885 27.9851  3.0264 68.9885 27.9851
677.5956  2.6291 69.1858 28.1851  2.6291 69.1858 28.1851
677.2256  2.2561 69.3662 28.3777  2.2561 69.3662 28.3777
676.8559  1.9085 69.5290 28.5624  1.9085 69.5290 28.5624
676.4866  1.5873 69.6737 28.7390  1.5873 69.6737 28.7390
676.1178  1.2933 69.7996 28.9070  1.2933 69.7996 28.9070
675.7493  1.0275 69.9063 29.0662  1.0275 69.9063 29.0662
675.3813  0.7906 69.9932 29.2162  0.7906 69.9932 29.2162
675.0136  0.5835 70.0599 29.3567  0.5835 70.0599 29.3567
674.6464  0.4068 70.1059 29.4873  0.4068 70.1059 29.4873
674.2795  0.2612 70.1309 29.6080  0.2612 70.1309 29.6080
673.9130  0.1473 70.1345 29.7182  0.1473 70.1345 29.7182
673.5470  0.0656 70.1165 29.8179  0.0656 70.1165 29.8179
673.1813  0.0165 70.0766 29.9069  0.0165 70.0766 29.9069
672.8161  0.0005 70.0146 29.9849  0.0005 70.0146 29.9849
672.4512  0.0178 69.9303 30.0518  0.0178 69.9303 30.0518
672.0867  0.0687 69.8238 30.1075  0.0687 69.8238 30.1075
671.7226  0.1532 69.6950 30.1519  0.1532 69.6950 30.1519
671.3590  0.2713 69.5439 30.1848  0.2713 69.5439 30.1848
670.9957  0.4232 69.3705 30.2063  0.4232 69.3705 30.2063
670.6328  0.6085 69.1751 30.2164  0.6085 69.1751 30.2164
670.2703  0.8271 68.9579 30.2150  0.8271 68.9579 30.2150
669.9082  1.0787 68.7190 30.2023  1.0787 68.7190 30.2023
669.5464  1.3630 68.4588 30.1782  1.3630 68.4588 30.1782
669.1851  1.6793 68.1777 30.1430  1.6793 68.1777 30.1430
668.8242  2.0272 67.8761 30.0967  2.0272 67.8761 30.0967
668.4636  2.4061 67.5544 30.0395  2.4061 67.5544 30.0395
668.1034  2.8152 67.2131 29.9716  2.8152 67.2131 29.9716
667.7437  3.2538 66.8529 29.8933  3.2538 66.8529 29.8933
667.3843  3.7210 66.4743 29.8048  3.7210 66.4743 29.8048
667.0253  4.2158 66.0778 29.7063  4.2158 66.0778 29.7063
666.6667  4.7375 65.6643 29.5982  4.7375 65.6643 29.5982
666.3084  5.2848 65.2344 29.4808  5.2848 65.2344 29.4808
665.9506  5.8568 64.7889 29.3544  5.8568 64.7889 29.3544
665.5931  6.4522 64.3284 29.2194  6.4522 64.3284 29.2194
665.2361  7.0701 63.8538 29.0761  7.0701 63.8538 29.0761
664.8794  7.7091 63.3659 28.9250  7.7091 63.3659 28.9250
664.5230  8.3681 62.8654 28.7665  8.3681 62.8654 28.7665
664.1671  9.0458 62.3533 28.6009  9.0458 62.3533 28.6009
663.8116  9.7409 61.8304 28.4287  9.7409 61.8304 28.4287
663.4564 10.4522 61.2974 28.2504 10.4522 61.2974 28.2504
663.1016 11.1784 60.7552 28.0663 11.1784 60.7552 28.0663
662.7472 11.9183 60.2048 27.8770 11.9183 60.2048 27.8770
662.3932 12.6704 59.6468 27.6828 12.6704 59.6468 27.6828
662.0395 13.4336 59.0821 27.4843 13.4336 59.0821 27.4843
661.6862 14.2066 58.5116 27.2818 14.2066 58.5116 27.2818
661.3333 14.9882 57.9360 27.0758 14.9882 57.9360 27.0758
660.9808 15.7770 57.3561 26.8669 15.7770 57.3561 26.8669
660.6287 16.5719 56.7728 26.6553 16.5719 56.7728 26.6553
660.2769 17.3717 56.1867 26.4415 17.3717 56.1867 26.4415
659.9255 18.1753 55.5986 26.2261 18.1753 55.5986 26.2261
659.5745 18.9815 55.0092 26.0093 18.9815 55.0092 26.0093
659.2238 19.7892 54.4192 25.7917 19.7892 54.4192 25.7917
658.8735 20.5973 53.8292 25.5735 20.5973 53.8292 25.5735
658.5236 21.4048 53.2399 25.3553 21.4048 53.2399 25.3553
658.1741 22.2107 52.6519 25.1374 22.2107 52.6519 25.1374
657.8249 23.0141 52.0657 24.9202 23.0141 52.0657 24.9202
657.4761 23.8140 51.4820 24.7040 23.8140 51.4820 24.7040
657.1277 24.6096 50.9013 24.4891 24.6096 50.9013 24.4891
656.7797 25.3999 50.3240 24.2761 25.3999 50.3240 24.2761
656.4320 26.1843 49.7507 24.0650 26.1843 49.7507 24.0650
656.0847 26.9618 49.1818 23.8564 26.9618 49.1818 23.8564
655.7377 27.7319 48.6176 23.6504 27.7319 48.6176 23.6504
655.3911 28.4938 48.0587 23.4475 28.4938 48.0587 23.4475
655.0449 29.2468 47.5054 23.2478 29.2468 47.5054 23.2478
654.6990 29.9904 46.9580 23.0516 29.9904 46.9580 23.0516
654.3536 30.7239 46.4169 22.8592 30.7239 46.4169 22.8592
654.0084 31.4468 45.8823 22.6709 31.4468 45.8823 22.6709
653.6637 32.1587 45.3545 22.4868 32.1587 45.3545 22.4868
653.3193 32.8589 44.8338 22.3073 32.8589 44.8338 22.3073
652.9753 33.5471 44.3204 22.1325 33.5471 44.3204 22.1325
652.6316 34.2229 43.8146 21.9626 34.2229 43.8146 21.9626
652.2883 34.8858 43.3164 21.7978 34.8858 43.3164 21.7978
651.9453 35.5355 42.8261 21.6384 35.5355 42.8261 21.6384
651.6027 36.1716 42.3438 21.4845 36.1716 42.3438 21.4845
651.2605 36.7940 41.8697 21.3363 36.7940 41.8697 21.3363
650.9186 37.4021 41.4039 21.1940 37.4021 41.4039 21.1940
650.5771 37.9959 40.9465 21.0576 37.9959 40.9465 21.0576
650.2360 38.5750 40.4975 20.9275 38.5750 40.4975 20.9275
649.8952 39.1393 40.0571 20.8036 39.1393 40.0571 20.8036
649.5547 39.6884 39.6253 20.6862 39.6884 39.6253 20.6862
649.2147 40.2223 39.2022 20.5754 40.2223 39.2022 20.5754
648.8749 40.7408 38.7879 20.4713 40.7408 38.7879 20.4713
648.5356 41.2437 38.3822 20.3741 41.2437 38.3822 20.3741
648.1965 41.7308 37.9853 20.2839 41.7308 37.9853 20.2839
647.8579 42.2020 37.5972 20.2008 42.2020 37.5972 20.2008
647.5196 42.6572 37.2179 20.1249 42.6572 37.2179 20.1249
647.1816 43.0963 36.8474 20.0563 43.0963 36.8474 20.0563
646.8440 43.5192 36.4856 19.9952 43.5192 36.4856 19.9952
646.5068 43.9258 36.1326 19.9416 43.9258 36.1326 19.9416
646.1699 44.3160 35.7883 19.8957 44.3160 35.7883 19.8957
645.8333 44.6897 35.4527 19.8576 44.6897 35.4527 19.8576
645.4971 45.0468 35.1257 19.8274 45.0468 35.1257 19.8274
645.1613 45.3874 34.8074 19.8052 45.3874 34.8074 19.8052
644.8258 45.7112 34.4977 19.7911 45.7112 34.4977 19.7911
644.4906 46.0183 34.1966 19.7852 46.0183 34.1966 19.7852
644.1558 46.3085 33.9039 19.7876 46.3085 33.9039 19.7876
643.8214 46.5819 33.6197 19.7984 46.5819 33.6197 19.7984
643.4873 46.8383 33.3439 19.8178 46.8383 33.3439 19.8178
643.1535 47.0777 33.0764 19.8459 47.0777 33.0764 19.8459
642.8201 47.3001 32.8173 19.8827 47.3001 32.8173 19.8827
642.4870 47.5053 32.5664 19.9283 47.5053 32.5664 19.9283
642.1543 47.6933 32.3237 19.9830 47.6933 32.3237 19.9830
641.8219 47.8641 32.0891 20.0468 47.8641 32.0891 20.0468
641.4899 48.0176 31.8626 20.1198 48.0176 31.8626 20.1198
641.1582 48.1537 31.6442 20.2021 48.1537 31.6442 20.2021
640.8269 48.2723 31.4337 20.2940 48.2723 31.4337 20.2940
640.4959 48.3735 31.2311 20.3954 48.3735 31.2311 20.3954
640.1652 48.4570 31.0364 20.5066 48.4570 31.0364 20.5066
639.8349 48.5228 30.8495 20.6277 48.5228 30.8495 20.6277
639.5049 48.5708 30.6704 20.7588 48.5708 30.6704 20.7588
639.1753 48.6010 30.4990 20.9000 48.6010 30.4990 20.9000
638.8460 48.6132 30.3353 21.0515 48.6132 30.3353 21.0515
638.5170 48.6073 30.1791 21.2135 48.6073 30.1791 21.2135
638.1884 48.5833 30.0306 21.3861 48.5833 30.0306 21.3861
637.8601 48.5410 29.8896 21.5694 48.5410 29.8896 21.5694
637.5321 48.4804 29.7560 21.7636 48.4804 29.7560 21.7636
637.2045 48.4012 29.6299 21.9689 48.4012 29.6299 21.9689
636.8772 48.3034 29.5112 22.1854 48.3034 29.5112 22.1854
636.5503 48.1868 29.3999 22.4133 48.1868 29.3999 22.4133
636.2237 48.0514 29.2959 22.6528 48.0514 29.2959 22.6528
635.8974 47.8969 29.1991 22.9040 47.8969 29.1991 22.9040
635.5715 47.7233 29.1097 23.1671 47.7233 29.1097 23.1671
635.2459 47.5303 29.0274 23.4422 47.5303 29.0274 23.4422
634.9206 47.3180 28.9524 23.7296 47.3180 28.9524 23.7296
634.5957 47.0860 28.8845 24.0295 47.0860 28.8845 24.0295
634.2711 46.8343 28.8238 24.3419 46.8343 28.8238 24.3419
633.9468 46.5627 28.7702 24.6672 46.5627 28.7702 24.6672
633.6229 46.2710 28.7236 25.0054 46.2710 28.7236 25.0054
633.2993 45.9591 28.6841 25.3567 45.9591 28.6841 25.3567
632.9760 45.6269 28.6517 25.7214 45.6269 28.6517 25.7214
632.6531 45.2742 28.6262 26.0996 45.2742 28.6262 26.0996
632.3304 44.9009 28.6078 26.4914 44.9009 28.6078 26.4914
632.0082 44.5067 28.5963 26.8970 44.5067 28.5963 26.8970
631.6862 44.0916 28.5917 27.3167 44.0916 28.5917 27.3167
631.3646 43.6555 28.5940 27.7505 43.6555 28.5940 27.7505
631.0433 43.1982 28.6032 28.1986 43.1982 28.6032 28.1986
630.7223 42.7196 28.6193 28.6611 42.7196 28.6193 28.6611
630.4016 42.2196 28.6422 29.1382 42.2196 28.6422 29.1382
630.0813 41.6982 28.6718 29.6300 41.6982 28.6718 29.6300
629.7613 41.1552 28.7082 30.1366 41.1552 28.7082 30.1366
629.4416 40.5906 28.7514 30.6581 40.5906 28.7514 30.6581
629.1223 40.0043 28.8011 31.1945 40.0043 28.8011 31.1945
628.8032 39.3965 28.8575 31.7460 39.3965 28.8575 31.7460
628.4845 38.7670 28.9205 32.3125 38.7670 28.9205 32.3125
628.1662 38.1160 28.9899 32.8940 38.1160 28.9899 32.8940
627.8481 37.4436 29.0658 33.4906 37.4436 29.0658 33.4906
627.5304 36.7498 29.1480 34.1022 36.7498 29.1480 34.1022
627.2129 36.0348 29.2365 34.7287 36.0348 29.2365 34.7287
626.8959 35.2989 29.3311 35.3700 35.2989 29.3311 35.3700
626.5791 34.5422 29.4318 36.0260 34.5422 29.4318 36.0260
626.2626 33.7652 29.5384 36.6964 33.7652 29.5384 36.6964
625.9465 32.9682 29.6509 37.3810 32.9682 29.6509 37.3810
625.6307 32.1516 29.7689 38.0795 32.1516 29.7689 38.0795
625.3152 31.3159 29.8925 38.7915 31.3159 29.8925 38.7915
625.0000 30.4618 30.0214 39.5168 30.4618 30.0214 39.5168
624.6851 29.5899 30.1554 40.2546 29.5899 30.1554 40.2546
624.3706 28.7010 30.2943 41.0047 28.7010 30.2943 41.0047
624.0564 27.7959 30.4379 41.7662 27.7959 30.4379 41.7662
623.7425 26.8756 30.5858 42.5386 26.8756 30.5858 42.5386
623.4289 25.9412 30.7379 43.3210 25.9412 30.7379 43.3210
623.1156 24.9937 30.8937 44.1126 24.9937 30.8937 44.1126
622.8026 24.0346 31.0529 44.9125 24.0346 31.0529 44.9125
622.4900 23.0652 31.2153 45.7196 23.0652 31.2153 45.7196
622.1776 22.0870 31.3803 46.5327 22.0870 31.3803 46.5327
621.8656 21.1019 31.5475 47.3506 21.1019 31.5475 47.3506
621.5539 20.1115 31.7165 48.1720 20.1115 31.7165 48.1720
621.2425 19.1179 31.8868 48.9953 19.1179 31.8868 48.9953
620.9314 18.1232 32.0578 49.8190 18.1232 32.0578 49.8190
620.6206 17.1296 32.2290 50.6414 17.1296 32.2290 50.6414
620.3102 16.1397 32.3997 51.4606 16.1397 32.3997 51.4606
620.0000 15.1558 32.5694 52.2748 15.1558 32.5694 52.2748
619.6902 14.1809 32.7372 53.0819 14.1809 32.7372 53.0819
619.3806 13.2177 32.9027 53.8797 13.2177 32.9027 53.8797
619.0714 12.2692 33.0649 54.6659 12.2692 33.0649 54.6659
618.7625 11.3387 33.2230 55.4383 11.3387 33.2230 55.4383
618.4539 10.4293 33.3764 56.1943 10.4293 33.3764 56.1943
618.1456  9.5444 33.5241 56.9314  9.5444 33.5241 56.9314
617.8376  8.6877 33.6653 57.6470  8.6877 33.6653 57.6470
617.5299  7.8625 33.7991 58.3384  7.8625 33.7991 58.3384
617.2225  7.0725 33.9246 59.0029  7.0725 33.9246 59.0029
616.9154  6.3214 34.0408 59.6377  6.3214 34.0408 59.6377
616.6087  5.6129 34.1469 60.2401  5.6129 34.1469 60.2401
616.3022  4.9507 34.2419 60.8074  4.9507 34.2419 60.8074
615.9960  4.3383 34.3249 61.3368  4.3383 34.3249 61.3368
615.6902  3.7793 34.3950 61.8257  3.7793 34.3950 61.8257
615.3846  3.2772 34.4513 62.2715  3.2772 34.4513 62.2715
615.0794  2.8352 34.4929 62.6719  2.8352 34.4929 62.6719
614.7744  2.4564 34.5191 63.0245  2.4564 34.5191 63.0245
614.4698  2.1438 34.5290 63.3272  2.1438 34.5290 63.3272
614.1654  1.8999 34.5220 63.5781  1.8999 34.5220 63.5781
613.8614  1.7272 34.4973 63.7756  1.7272 34.4973 63.7756
613.5576  1.6275 34.4544 63.9181  1.6275 34.4544 63.9181
613.2542  1.6026 34.3927 64.0047  1.6026 34.3927 64.0047
612.9511  1.6537 34.3119 64.0344  1.6537 34.3119 64.0344
612.6482  1.7815 34.2117 64.0068  1.7815 34.2117 64.0068
612.3457  1.9866 34.0917 63.9217  1.9866 34.0917 63.9217
612.0434  2.2689 33.9518 63.7793  2.2689 33.9518 63.7793
611.7415  2.6276 33.7921 63.5803  2.6276 33.7921 63.5803
611.4398  3.0620 33.6125 63.3255  3.0620 33.6125 63.3255
611.1385  3.5703 33.4134 63.0163  3.5703 33.4134 63.0163
610.8374  4.1507 33.1949 62.6544  4.1507 33.1949 62.6544
610.5367  4.8006 32.9575 62.2419  4.8006 32.9575 62.2419
610.2362  5.5172 32.7017 61.7811  5.5172 32.7017 61.7811
609.9361  6.2971 32.4280 61.2749  6.2971 32.4280 61.2749
609.6362  7.1365 32.1372 60.7263  7.1365 32.1372 60.7263
609.3366  8.0313 31.8301 60.1386  8.0313 31.8301 60.1386
609.0373  8.9772 31.5074 59.5154  8.9772 31.5074 59.5154
608.7383  9.9692 31.1702 58.8606  9.9692 31.1702 58.8606
608.4396 11.0025 30.8193 58.1781 11.0025 30.8193 58.1781
608.1412 12.0719 30.4559 57.4722 12.0719 30.4559 57.4722
607.8431 13.1719 30.0810 56.7471 13.1719 30.0810 56.7471
607.5453 14.2971 29.6956 56.0073 14.2971 29.6956 56.0073
607.2478 15.4420 29.3010 55.2570 15.4420 29.3010 55.2570
606.9506 16.6010 28.8982 54.5009 16.6010 28.8982 54.5009
606.6536 17.7685 28.4883 53.7432 17.7685 28.4883 53.7432
606.3570 18.9390 28.0725 52.9885 18.9390 28.0725 52.9885
606.0606 20.1071 27.6519 52.2409 20.1071 27.6519 52.2409
605.7645 21.2676 27.2276 51.5048 21.2676 27.2276 51.5048
605.4688 22.4154 26.8005 50.7841 22.4154 26.8005 50.7841
605.1733 23.5454 26.3718 50.0828 23.5454 26.3718 50.0828
604.8780 24.6530 25.9424 49.4047 24.6530 25.9424 49.4047
604.5831 25.7336 25.5131 48.7532 25.7336 25.5131 48.7532
604.2885 26.7831 25.0850 48.1319 26.7831 25.0850 48.1319
603.9942 27.7973 24.6588 47.5439 27.7973 24.6588 47.5439
603.7001 28.7727 24.2353 46.9921 28.7727 24.2353 46.9921
603.4063 29.7056 23.8151 46.4792 29.7056 23.8151 46.4792
603.1128 30.5930 23.3991 46.0079 30.5930 23.3991 46.0079
602.8196 31.4320 22.9877 45.5803 31.4320 22.9877 45.5803
602.5267 32.2198 22.5815 45.1986 32.2198 22.5815 45.1986
602.2341 32.9543 22.1811 44.8646 32.9543 22.1811 44.8646
601.9417 33.6332 21.7869 44.5799 33.6332 21.7869 44.5799
601.6497 34.2549 21.3992 44.3459 34.2549 21.3992 44.3459
601.3579 34.8176 21.0185 44.1639 34.8176 21.0185 44.1639
601.0664 35.3203 20.6450 44.0347 35.3203 20.6450 44.0347
600.7752 35.7617 20.2791 43.9592 35.7617 20.2791 43.9592
600.4843 36.1412 19.9209 43.9379 36.1412 19.9209 43.9379
600.1936 36.4581 19.5706 43.9713 36.4581 19.5706 43.9713
599.9032 36.7121 19.2284 44.0594 36.7121 19.2284 44.0594
599.6132 36.9031 18.8944 44.2024 36.9031 18.8944 44.2024
599.3233 37.0311 18.5688 44.4001 37.0311 18.5688 44.4001
599.0338 37.0965 18.2515 44.6521 37.0965 18.2515 44.6521
598.7446 37.0996 17.9425 44.9579 37.0996 17.9425 44.9579
598.4556 37.0411 17.6421 45.3168 37.0411 17.6421 45.3168
598.1669 36.9220 17.3500 45.7280 36.9220 17.3500 45.7280
597.8785 36.7432 17.0663 46.1905 36.7432 17.0663 46.1905
597.5904 36.5059 16.7910 46.7031 36.5059 16.7910 46.7031
597.3025 36.2114 16.5241 47.2645 36.2114 16.5241 47.2645
597.0149 35.8614 16.2653 47.8733 35.8614 16.2653 47.8733
596.7276 35.4573 16.0148 48.5279 35.4573 16.0148 48.5279
596.4406 35.0012 15.7723 49.2264 35.0012 15.7723 49.2264
596.1538 34.4950 15.5379 49.9671 34.4950 15.5379 49.9671
595.8674 33.9407 15.3113 50.7479 33.9407 15.3113 50.7479
595.5812 33.3408 15.0926 51.5666 33.3408 15.0926 51.5666
595.2952 32.6976 14.8815 52.4209 32.6976 14.8815 52.4209
595.0096 32.0137 14.6780 53.3083 32.0137 14.6780 53.3083
594.7242 31.2918 14.4820 54.2262 31.2918 14.4820 54.2262
594.4391 30.5348 14.2933 55.1719 30.5348 14.2933 55.1719
594.1543 29.7457 14.1118 56.1425 29.7457 14.1118 56.1425
593.8697 28.9276 13.9374 57.1350 28.9276 13.9374 57.1350
593.5854 28.0838 13.7700 58.1462 28.0838 13.7700 58.1462
593.3014 27.2177 13.6094 59.1729 27.2177 13.6094 59.1729
593.0177 26.3329 13.4554 60.2117 26.3329 13.4554 60.2117
592.7342 25.4329 13.3080 61.2591 25.4329 13.3080 61.2591
592.4510 24.5217 13.1670 62.3113 24.5217 13.1670 62.3113
592.1681 23.6031 13.0322 63.3647 23.6031 13.0322 63.3647
591.8854 22.6813 12.9034 64.4152 22.6813 12.9034 64.4152
591.6031 21.7605 12.7806 65.4589 21.7605 12.7806 65.4589
591.3209 20.8449 12.6635 66.4916 20.8449 12.6635 66.4916
591.0391 19.9391 12.5519 67.5090 19.9391 12.5519 67.5090
590.7575 19.0476 12.4457 68.5067 19.0476 12.4457 68.5067
590.4762 18.1752 12.3446 69.4803 18.1752 12.3446 69.4803
590.1951 17.3265 12.2484 70.4252 17.3265 12.2484 70.4252
589.9144 16.5065 12.1568 71.3367 16.5065 12.1568 71.3367
589.6339 15.7202 12.0697 72.2101 15.7202 12.0697 72.2101
589.3536 14.9727 11.9866 73.0407 14.9727 11.9866 73.0407
589.0736 14.2689 11.9073 73.8238 14.2689 11.9073 73.8238
588.7939 13.6141 11.8315 74.5544 13.6141 11.8315 74.5544
588.5145 13.0135 11.7587 75.2278 13.0135 11.7587 75.2278
588.2353 12.4720 11.6886 75.8393 12.4720 11.6886 75.8393
587.9564 11.9948 11.6207 76.3844 11.9948 11.6207 76.3844
587.6777 11.5868 11.5545 76.8586 11.5868 11.5545 76.8586
587.3993 11.2528 11.4895 77.2577 11.2528 11.4895 77.2577
587.1212 10.9972 11.4251 77.5777 10.9972 11.4251 77.5777
586.8434 10.8242 11.3607 77.8150 10.8242 11.3607 77.8150
586.5658 10.7378 11.2957 77.9665 10.7378 11.2957 77.9665
586.2884 10.7412 11.2292 78.0296 10.7412 11.2292 78.0296
586.0113 10.8371 11.1606 78.0023 10.8371 11.1606 78.0023
585.7345 11.0276 11.0891 77.8833 11.0276 11.0891 77.8833
585.4580 11.3139 11.0139 77.6722 11.3139 11.0139 77.6722
585.1817 11.6963 10.9340 77.3697 11.6963 10.9340 77.3697
584.9057 12.1739 10.8487 76.9774 12.1739 10.8487 76.9774
584.6299 12.7448 10.7572 76.4981 12.7448 10.7572 76.4981
584.3544 13.4056 10.6585 75.9359 13.4056 10.6585 75.9359
584.0791 14.1518 10.5518 75.2963 14.1518 10.5518 75.2963
583.8041 14.9774 10.4365 74.5861 14.9774 10.4365 74.5861
583.5294 15.8747 10.3119 73.8135 15.8747 10.3119 73.8135
583.2549 16.8348 10.1774 72.9878 16.8348 10.1774 72.9878
582.9807 17.8474 10.0326 72.1200 17.8474 10.0326 72.1200
582.7068 18.9010  9.8771 71.2219 18.9010  9.8771 71.2219
582.4331 19.9830  9.7110 70.3061 19.9830  9.7110 70.3061
582.1596 21.0797  9.5341 69.3861 21.0797  9.5341 69.3861
581.8864 22.1773  9.3469 68.4758 22.1773  9.3469 68.4758
581.6135 23.2614  9.1497 67.5889 23.2614  9.1497 67.5889
581.3408 24.3178  8.9431 66.7391 24.3178  8.9431 66.7391
581.0684 25.3327  8.7281 65.9393 25.3327  8.7281 65.9393
580.7963 26.2930  8.5055 65.2014 26.2930  8.5055 65.2014
580.5243 27.1871  8.2766 64.5364 27.1871  8.2766 64.5364
580.2527 28.0043  8.0425 63.9532 28.0043  8.0425 63.9532
579.9813 28.7358  7.8046 63.4596 28.7358  7.8046 63.4596
579.7101 29.3746  7.5643 63.0611 29.3746  7.5643 63.0611
579.4393 29.9156  7.3230 62.7614 29.9156  7.3230 62.7614
579.1686 30.3555  7.0820 62.5624 30.3555  7.0820 62.5624
578.8982 30.6932  6.8428 62.4640 30.6932  6.8428 62.4640
578.6281 30.9291  6.6065 62.4644 30.9291  6.6065 62.4644
578.3582 31.0655  6.3744 62.5601 31.0655  6.3744 62.5601
578.0886 31.1060  6.1474 62.7466 31.1060  6.1474 62.7466
577.8192 31.0557  5.9265 63.0177 31.0557  5.9265 63.0177
577.5501 30.9207  5.7126 63.3668 30.9207  5.7126 63.3668
577.2812 30.7078  5.5062 63.7860 30.7078  5.5062 63.7860
577.0126 30.4248  5.3078 64.2674 30.4248  5.3078 64.2674
576.7442 30.0796  5.1180 64.8024 30.0796  5.1180 64.8024
576.4761 29.6808  4.9369 65.3823 29.6808  4.9369 65.3823
576.2082 29.2369  4.7647 65.9984 29.2369  4.7647 65.9984
575.9405 28.7564  4.6015 66.6421 28.7564  4.6015 66.6421
575.6732 28.2480  4.4473 67.3047 28.2480  4.4473 67.3047
575.4060 27.7202  4.3019 67.9778 27.7202  4.3019 67.9778
575.1391 27.1814  4.1652 68.6534 27.1814  4.1652 68.6534
574.8725 26.6398  4.0369 69.3233 26.6398  4.0369 69.3233
574.6061 26.1033  3.9167 69.9799 26.1033  3.9167 69.9799
574.3400 25.5800  3.8043 70.6157 25.5800  3.8043 70.6157
574.0741 25.0775  3.6993 71.2232 25.0775  3.6993 71.2232
573.8084 24.6035  3.6012 71.7953 24.6035  3.6012 71.7953
573.5430 24.1655  3.5095 72.3250 24.1655  3.5095 72.3250
573.2779 23.7709  3.4237 72.8054 23.7709  3.4237 72.8054
573.0129 23.4268  3.3432 73.2300 23.4268  3.3432 73.2300
572.7483 23.1403  3.2675 73.5923 23.1403  3.2675 73.5923
572.4838 22.9181  3.1957 73.8862 22.9181  3.1957 73.8862
572.2197 22.7664  3.1273 74.1062 22.7664  3.1273 74.1062
571.9557 22.6911  3.0615 74.2474 22.6911  3.0615 74.2474
571.6920 22.6969  2.9974 74.3056 22.6969  2.9974 74.3056
571.4286 22.7876  2.9344 74.2780 22.7876  2.9344 74.2780
571.1654 22.9655  2.8714 74.1630 22.9655  2.8714 74.1630
570.9024 23.2311  2.8078 73.9611 23.2311  2.8078 73.9611
570.6397 23.5826  2.7427 73.6746 23.5826  2.7427 73.6746
