 lambda      Rs      Ts      As      Rp      Tp      Ap
698.5915 33.3717 51.4270 15.2013 33.3717 51.4270 15.2013
698.1982 32.9087 51.7130 15.3782 32.9087 51.7130 15.3782
697.8053 32.4390 52.0034 15.5577 32.4390 52.0034 15.5577
697.4128 31.9625 52.2980 15.7395 31.9625 52.2980 15.7395
697.0208 31.4795 52.5968 15.9237 31.4795 52.5968 15.9237
696.6292 30.9898 52.8998 16.1103 30.9898 52.8998 16.1103
696.2381 30.4937 53.2069 16.2993 30.4937 53.2069 16.2993
695.8474 29.9912 53.5180 16.4907 29.9912 53.5180 16.4907
695.4571 29.4824 53.8331 16.6844 29.4824 53.8331 16.6844
695.0673 28.9675 54.1520 16.8805 28.9675 54.1520 16.8805
694.6779 28.4464 54.4747 17.0788 28.4464 54.4747 17.0788
694.2889 27.9195 54.8011 17.2795 27.9195 54.8011 17.2795
693.9004 27.3867 55.1310 17.4823 27.3867 55.1310 17.4823
693.5123 26.8484 55.4643 17.6873 26.8484 55.4643 17.6873
693.1247 26.3045 55.8010 17.8945 26.3045 55.8010 17.8945
692.7374 25.7555 56.1408 18.1038 25.7555 56.1408 18.1038
692.3506 25.2013 56.4836 18.3151 25.2013 56.4836 18.3151
691.9643 24.6423 56.8293 18.5283 24.6423 56.8293 18.5283
691.5784 24.0787 57.1777 18.7435 24.0787 57.1777 18.7435
691.1929 23.5108 57.5286 18.9606 23.5108 57.5286 18.9606
690.8078 22.9388 57.8818 19.1794 22.9388 57.8818 19.1794
690.4232 22.3630 58.2371 19.3999 22.3630 58.2371 19.3999
690.0390 21.7837 58.5943 19.6220 21.7837 58.5943 19.6220
689.6552 21.2012 58.9532 19.8456 21.2012 58.9532 19.8456
689.2718 20.6159 59.3134 20.0706 20.6159 59.3134 20.0706
688.8889 20.0282 59.6749 20.2969 20.0282 59.6749 20.2969
688.5064 19.4384 60.0372 20.5244 19.4384 60.0372 20.5244
688.1243 18.8470 60.4001 20.7529 18.8470 60.4001 20.7529
687.7427 18.2543 60.7633 20.9824 18.2543 60.7633 20.9824
687.3614 17.6608 61.1265 21.2126 17.6608 61.1265 21.2126
686.9806 17.0671 61.4894 21.4435 17.0671 61.4894 21.4435
686.6002 16.4735 61.8516 21.6749 16.4735 61.8516 21.6749
686.2203 15.8806 62.2127 21.9066 15.8806 62.2127 21.9066
685.8407 15.2890 62.5725 22.1385 15.2890 62.5725 22.1385
685.4616 14.6992 62.9304 22.3704 14.6992 62.9304 22.3704
685.0829 14.1118 63.2861 22.6021 14.1118 63.2861 22.6021
684.7046 13.5274 63.6392 22.8333 13.5274 63.6392 22.8333
684.3267 12.9467 63.9893 23.0640 12.9467 63.9893 23.0640
683.9493 12.3702 64.3359 23.2939 12.3702 64.3359 23.2939
683.5722 11.7986 64.6785 23.5228 11.7986 64.6785 23.5228
683.1956 11.2327 65.0168 23.7505 11.2327 65.0168 23.7505
682.8194 10.6732 65.3501 23.9767 10.6732 65.3501 23.9767
682.4436 10.1207 65.6781 24.2013 10.1207 65.6781 24.2013
682.0682  9.5760 66.0001 24.4239  9.5760 66.0001 24.4239
681.6932  9.0399 66.3158 24.6443  9.0399 66.3158 24.6443
681.3187  8.5132 66.6245 24.8623  8.5132 66.6245 24.8623
680.9445  7.9966 66.9258 25.0776  7.9966 66.9258 25.0776
680.5708  7.4909 67.2191 25.2899  7.4909 67.2191 25.2899
680.1975  6.9970 67.5039 25.4991  6.9970 67.5039 25.4991
679.8246  6.5157 67.7796 25.7047  6.5157 67.7796 25.7047
679.4521  6.0477 68.0457 25.9066  6.0477 68.0457 25.9066
679.0800  5.5939 68.3016 26.1045  5.5939 68.3016 26.1045
678.7083  5.1552 68.5468 26.2981  5.1552 68.5468 26.2981
678.3370  4.7323 68.7807 26.4871  4.7323 68.7807 26.4871
677.9661  4.3260 69.0028 26.6712  4.3260 69.0028 26.6712
677.5956  3.9373 69.2126 26.8502  3.9373 69.2126 26.8502
677.2256  3.5668 69.4094 27.0238  3.5668 69.4094 27.0238
676.8559  3.2153 69.5929 27.1917  3.2153 69.5929 27.1917
676.4866  2.8837 69.7626 27.3537  2.8837 69.7626 27.3537
676.1178  2.5726 69.9178 27.5096  2.5726 69.9178 27.5096
675.7493  2.2828 70.0582 27.6590  2.2828 70.0582 27.6590
675.3813  2.0150 70.1832 27.8017  2.0150 70.1832 27.8017
675.0136  1.7699 70.2926 27.9376  1.7699 70.2926 27.9376
674.6464  1.5480 70.3857 28.0663  1.5480 70.3857 28.0663
674.2795  1.3500 70.4623 28.1877  1.3500 70.4623 28.1877
673.9130  1.1764 70.5220 28.3015  1.1764 70.5220 28.3015
673.5470  1.0278 70.5645 28.4077  1.0278 70.5645 28.4077
673.1813  0.9046 70.5894 28.5059  0.9046 70.5894 28.5059
672.8161  0.8073 70.5966 28.5962  0.8073 70.5966 28.5962
672.4512  0.7361 70.5856 28.6782  0.7361 70.5856 28.6782
672.0867  0.6915 70.5565 28.7520  0.6915 70.5565 28.7520
671.7226  0.6737 70.5089 28.8173  0.6737 70.5089 28.8173
671.3590  0.6829 70.4428 28.8742  0.6829 70.4428 28.8742
670.9957  0.7193 70.3581 28.9226  0.7193 70.3581 28.9226
670.6328  0.7829 70.2548 28.9623  0.7829 70.2548 28.9623
670.2703  0.8738 70.1327 28.9934  0.8738 70.1327 28.9934
669.9082  0.9920 69.9920 29.0160  0.9920 69.9920 29.0160
669.5464  1.1373 69.8328 29.0299  1.1373 69.8328 29.0299
669.1851  1.3097 69.6551 29.0352  1.3097 69.6551 29.0352
668.8242  1.5088 69.4591 29.0321  1.5088 69.4591 29.0321
668.4636  1.7344 69.2451 29.0205  1.7344 69.2451 29.0205
668.1034  1.9862 69.0131 29.0007  1.9862 69.0131 29.0007
667.7437  2.2638 68.7636 28.9726  2.2638 68.7636 28.9726
667.3843  2.5667 68.4968 28.9365  2.5667 68.4968 28.9365
667.0253  2.8944 68.2131 28.8925  2.8944 68.2131 28.8925
666.6667  3.2464 67.9128 28.8408  3.2464 67.9128 28.8408
666.3084  3.6220 67.5964 28.7816  3.6220 67.5964 28.7816
665.9506  4.0205 67.2643 28.7151  4.0205 67.2643 28.7151
665.5931  4.4413 66.9170 28.6416  4.4413 66.9170 28.6416
665.2361  4.8837 66.5550 28.5613  4.8837 66.5550 28.5613
664.8794  5.3467 66.1789 28.4745  5.3467 66.1789 28.4745
664.5230  5.8296 65.7891 28.3814  5.8296 65.7891 28.3814
664.1671  6.3315 65.3862 28.2823  6.3315 65.3862 28.2823
663.8116  6.8515 64.9709 28.1777  6.8515 64.9709 28.1777
663.4564  7.3886 64.5437 28.0676  7.3886 64.5437 28.0676
663.1016  7.9420 64.1053 27.9526  7.9420 64.1053 27.9526
662.7472  8.5107 63.6563 27.8330  8.5107 63.6563 27.8330
662.3932  9.0937 63.1974 27.7090  9.0937 63.1974 27.7090
662.0395  9.6899 62.7291 27.5810  9.6899 62.7291 27.5810
661.6862 10.2984 62.2522 27.4494 10.2984 62.2522 27.4494
661.3333 10.9182 61.7673 27.3145 10.9182 61.7673 27.3145
660.9808 11.5482 61.2751 27.1768 11.5482 61.2751 27.1768
660.6287 12.1874 60.7762 27.0364 12.1874 60.7762 27.0364
660.2769 12.8348 60.2712 26.8940 12.8348 60.2712 26.8940
659.9255 13.4895 59.7609 26.7497 13.4895 59.7609 26.7497
659.5745 14.1503 59.2458 26.6039 14.1503 59.2458 26.6039
659.2238 14.8164 58.7265 26.4570 14.8164 58.7265 26.4570
658.8735 15.4868 58.2038 26.3094 15.4868 58.2038 26.3094
658.5236 16.1604 57.6782 26.1615 16.1604 57.6782 26.1615
658.1741 16.8364 57.1502 26.0134 16.8364 57.1502 26.0134
657.8249 17.5138 56.6205 25.8657 17.5138 56.6205 25.8657
657.4761 18.1917 56.0897 25.7186 18.1917 56.0897 25.7186
657.1277 18.8693 55.5582 25.5725 18.8693 55.5582 25.5725
656.7797 19.5456 55.0266 25.4277 19.5456 55.0266 25.4277
656.4320 20.2200 54.4955 25.2845 20.2200 54.4955 25.2845
656.0847 20.8915 53.9652 25.1433 20.8915 53.9652 25.1433
655.7377 21.5594 53.4363 25.0043 21.5594 53.4363 25.0043
655.3911 22.2230 52.9093 24.8678 22.2230 52.9093 24.8678
655.0449 22.8814 52.3845 24.7341 22.8814 52.3845 24.7341
654.6990 23.5341 51.8624 24.6035 23.5341 51.8624 24.6035
654.3536 24.1803 51.3434 24.4763 24.1803 51.3434 24.4763
654.0084 24.8195 50.8278 24.3527 24.8195 50.8278 24.3527
653.6637 25.4509 50.3161 24.2330 25.4509 50.3161 24.2330
653.3193 26.0741 49.8085 24.1174 26.0741 49.8085 24.1174
652.9753 26.6884 49.3053 24.0062 26.6884 49.3053 24.0062
652.6316 27.2934 48.8070 23.8996 27.2934 48.8070 23.8996
652.2883 27.8885 48.3136 23.7979 27.8885 48.3136 23.7979
651.9453 28.4732 47.8256 23.7012 28.4732 47.8256 23.7012
651.6027 29.0471 47.3432 23.6097 29.0471 47.3432 23.6097
651.2605 29.6098 46.8665 23.5237 29.6098 46.8665 23.5237
650.9186 30.1608 46.3959 23.4433 30.1608 46.3959 23.4433
650.5771 30.6998 45.9314 23.3688 30.6998 45.9314 23.3688
650.2360 31.2264 45.4734 23.3002 31.2264 45.4734 23.3002
649.8952 31.7403 45.0218 23.2379 31.7403 45.0218 23.2379
649.5547 32.2410 44.5770 23.1819 32.2410 44.5770 23.1819
649.2147 32.7285 44.1390 23.1325 32.7285 44.1390 23.1325
648.8749 33.2023 43.7080 23.0897 33.2023 43.7080 23.0897
648.5356 33.6622 43.2841 23.0538 33.6622 43.2841 23.0538
648.1965 34.1079 42.8673 23.0248 34.1079 42.8673 23.0248
647.8579 34.5392 42.4578 23.0030 34.5392 42.4578 23.0030
647.5196 34.9560 42.0557 22.9884 34.9560 42.0557 22.9884
647.1816 35.3579 41.6609 22.9812 35.3579 41.6609 22.9812
646.8440 35.7448 41.2737 22.9815 35.7448 41.2737 22.9815
646.5068 36.1165 40.8940 22.9895 36.1165 40.8940 22.9895
646.1699 36.4729 40.5218 23.0053 36.4729 40.5218 23.0053
645.8333 36.8138 40.1573 23.0289 36.8138 40.1573 23.0289
645.4971 37.1390 39.8004 23.0606 37.1390 39.8004 23.0606
645.1613 37.4485 39.4512 23.1004 37.4485 39.4512 23.1004
644.8258 37.7420 39.1096 23.1484 37.7420 39.1096 23.1484
644.4906 38.0195 38.7757 23.2048 38.0195 38.7757 23.2048
644.1558 38.2809 38.4495 23.2696 38.2809 38.4495 23.2696
643.8214 38.5260 38.1310 23.3430 38.5260 38.1310 23.3430
643.4873 38.7548 37.8201 23.4251 38.7548 37.8201 23.4251
643.1535 38.9671 37.5169 23.5160 38.9671 37.5169 23.5160
642.8201 39.1630 37.2213 23.6157 39.1630 37.2213 23.6157
642.4870 39.3422 36.9334 23.7244 39.3422 36.9334 23.7244
642.1543 39.5048 36.6530 23.8422 39.5048 36.6530 23.8422
641.8219 39.6506 36.3802 23.9692 39.6506 36.3802 23.9692
641.4899 39.7795 36.1150 24.1055 39.7795 36.1150 24.1055
641.1582 39.8916 35.8573 24.2511 39.8916 35.8573 24.2511
640.8269 39.9867 35.6071 24.4062 39.9867 35.6071 24.4062
640.4959 40.0648 35.3643 24.5709 40.0648 35.3643 24.5709
640.1652 40.1259 35.1289 24.7452 40.1259 35.1289 24.7452
639.8349 40.1698 34.9009 24.9293 40.1698 34.9009 24.9293
639.5049 40.1965 34.6803 25.1232 40.1965 34.6803 25.1232
639.1753 40.2059 34.4669 25.3271 40.2059 34.4669 25.3271
638.8460 40.1981 34.2608 25.5410 40.1981 34.2608 25.5410
638.5170 40.1729 34.0620 25.7651 40.1729 34.0620 25.7651
638.1884 40.1304 33.8703 25.9993 40.1304 33.8703 25.9993
637.8601 40.0704 33.6857 26.2439 40.0704 33.6857 26.2439
637.5321 39.9929 33.5083 26.4988 39.9929 33.5083 26.4988
637.2045 39.8979 33.3379 26.7642 39.8979 33.3379 26.7642
636.8772 39.7854 33.1745 27.0402 39.7854 33.1745 27.0402
636.5503 39.6552 33.0180 27.3268 39.6552 33.0180 27.3268
636.2237 39.5074 32.8685 27.6241 39.5074 32.8685 27.6241
635.8974 39.3419 32.7259 27.9321 39.3419 32.7259 27.9321
635.5715 39.1587 32.5902 28.2511 39.1587 32.5902 28.2511
635.2459 38.9578 32.4612 28.5809 38.9578 32.4612 28.5809
634.9206 38.7392 32.3390 28.9218 38.7392 32.3390 28.9218
634.5957 38.5027 32.2236 29.2737 38.5027 32.2236 29.2737
634.2711 38.2485 32.1148 29.6367 38.2485 32.1148 29.6367
633.9468 37.9765 32.0127 30.0108 37.9765 32.0127 30.0108
633.6229 37.6867 31.9171 30.3962 37.6867 31.9171 30.3962
633.2993 37.3791 31.8282 30.7928 37.3791 31.8282 30.7928
632.9760 37.0536 31.7457 31.2006 37.0536 31.7457 31.2006
632.6531 36.7105 31.6698 31.6197 36.7105 31.6698 31.6197
632.3304 36.3495 31.6003 32.0502 36.3495 31.6003 32.0502
632.0082 35.9709 31.5372 32.4919 35.9709 31.5372 32.4919
631.6862 35.5746 31.4805 32.9449 35.5746 31.4805 32.9449
631.3646 35.1607 31.4301 33.4092 35.1607 31.4301 33.4092
631.0433 34.7293 31.3859 33.8848 34.7293 31.3859 33.8848
630.7223 34.2804 31.3481 34.3716 34.2804 31.3481 34.3716
630.4016 33.8142 31.3164 34.8695 33.8142 31.3164 34.8695
630.0813 33.3307 31.2908 35.3785 33.3307 31.2908 35.3785
629.7613 32.8302 31.2714 35.8984 32.8302 31.2714 35.8984
629.4416 32.3127 31.2580 36.4293 32.3127 31.2580 36.4293
629.1223 31.7785 31.2506 36.9709 31.7785 31.2506 36.9709
628.8032 31.2277 31.2492 37.5231 31.2277 31.2492 37.5231
628.4845 30.6606 31.2536 38.0858 30.6606 31.2536 38.0858
628.1662 30.0774 31.2639 38.6587 30.0774 31.2639 38.6587
627.8481 29.4784 31.2800 39.2417 29.4784 31.2800 39.2417
627.5304 28.8639 31.3017 39.8344 28.8639 31.3017 39.8344
627.2129 28.2343 31.3291 40.4366 28.2343 31.3291 40.4366
626.8959 27.5899 31.3620 41.0481 27.5899 31.3620 41.0481
626.5791 26.9312 31.4004 41.6685 26.9312 31.4004 41.6685
626.2626 26.2586 31.4441 42.2973 26.2586 31.4441 42.2973
625.9465 25.5725 31.4931 42.9343 25.5725 31.4931 42.9343
625.6307 24.8737 31.5474 43.5790 24.8737 31.5474 43.5790
625.3152 24.1626 31.6066 44.2308 24.1626 31.6066 44.2308
625.0000 23.4398 31.6708 44.8893 23.4398 31.6708 44.8893
624.6851 22.7062 31.7399 45.5540 22.7062 31.7399 45.5540
624.3706 21.9623 31.8136 46.2241 21.9623 31.8136 46.2241
624.0564 21.2091 31.8918 46.8991 21.2091 31.8918 46.8991
623.7425 20.4473 31.9744 47.5782 20.4473 31.9744 47.5782
623.4289 19.6780 32.0612 48.2608 19.6780 32.0612 48.2608
623.1156 18.9021 32.1520 48.9459 18.9021 32.1520 48.9459
622.8026 18.1206 32.2467 49.6327 18.1206 32.2467 49.6327
622.4900 17.3347 32.3449 50.3204 17.3347 32.3449 50.3204
622.1776 16.5457 32.4464 51.0079 16.5457 32.4464 51.0079
621.8656 15.7546 32.5511 51.6943 15.7546 32.5511 51.6943
621.5539 14.9630 32.6586 52.3784 14.9630 32.6586 52.3784
621.2425 14.1722 32.7687 53.0591 14.1722 32.7687 53.0591
620.9314 13.3837 32.8811 53.7352 13.3837 32.8811 53.7352
620.6206 12.5992 32.9954 54.4054 12.5992 32.9954 54.4054
620.3102 11.8201 33.1113 55.0685 11.8201 33.1113 55.0685
620.0000 11.0484 33.2285 55.7231 11.0484 33.2285 55.7231
619.6902 10.2857 33.3465 56.3678 10.2857 33.3465 56.3678
619.3806  9.5339 33.4650 57.0011  9.5339 33.4650 57.0011
619.0714  8.7951 33.5835 57.6214  8.7951 33.5835 57.6214
618.7625  8.0711 33.7016 58.2273  8.0711 33.7016 58.2273
618.4539  7.3640 33.8188 58.8172  7.3640 33.8188 58.8172
618.1456  6.6761 33.9346 59.3893  6.6761 33.9346 59.3893
617.8376  6.0094 34.0485 59.9422  6.0094 34.0485 59.9422
617.5299  5.3661 34.1599 60.4740  5.3661 34.1599 60.4740
617.2225  4.7486 34.2683 60.9831  4.7486 34.2683 60.9831
616.9154  4.1590 34.3731 61.4679  4.1590 34.3731 61.4679
616.6087  3.5996 34.4737 61.9267  3.5996 34.4737 61.9267
616.3022  3.0728 34.5695 62.3578  3.0728 34.5695 62.3578
615.9960  2.5807 34.6597 62.7596  2.5807 34.6597 62.7596
615.6902  2.1256 34.7439 63.1305  2.1256 34.7439 63.1305
615.3846  1.7097 34.8213 63.4690  1.7097 34.8213 63.4690
615.0794  1.3350 34.8912 63.7737  1.3350 34.8912 63.7737
614.7744  1.0037 34.9530 64.0433  1.0037 34.9530 64.0433
614.4698  0.7176 35.0059 64.2765  0.7176 35.0059 64.2765
614.1654  0.4786 35.0493 64.4721  0.4786 35.0493 64.4721
613.8614  0.2883 35.0825 64.6292  0.2883 35.0825 64.6292
613.5576  0.1482 35.1048 64.7470  0.1482 35.1048 64.7470
613.2542  0.0597 35.1155 64.8248  0.0597 35.1155 64.8248
612.9511  0.0238 35.1141 64.8621  0.0238 35.1141 64.8621
612.6482  0.0414 35.0998 64.8587  0.0414 35.0998 64.8587
612.3457  0.1133 35.0722 64.8146  0.1133 35.0722 64.8146
612.0434  0.2397 35.0305 64.7298  0.2397 35.0305 64.7298
611.7415  0.4207 34.9743 64.6050  0.4207 34.9743 64.6050
611.4398  0.6562 34.9032 64.4406  0.6562 34.9032 64.4406
611.1385  0.9458 34.8166 64.2377  0.9458 34.8166 64.2377
610.8374  1.2884 34.7142 63.9974  1.2884 34.7142 63.9974
610.5367  1.6831 34.5956 63.7213  1.6831 34.5956 63.7213
610.2362  2.1283 34.4606 63.4111  2.1283 34.4606 63.4111
609.9361  2.6222 34.3090 63.0688  2.6222 34.3090 63.0688
609.6362  3.1627 34.1407 62.6966  3.1627 34.1407 62.6966
609.3366  3.7473 33.9555 62.2971  3.7473 33.9555 62.2971
609.0373  4.3733 33.7536 61.8731  4.3733 33.7536 61.8731
608.7383  5.0377 33.5349 61.4275  5.0377 33.5349 61.4275
608.4396  5.7369 33.2996 60.9635  5.7369 33.2996 60.9635
608.1412  6.4675 33.0480 60.4845  6.4675 33.0480 60.4845
607.8431  7.2256 32.7804 59.9940  7.2256 32.7804 59.9940
607.5453  8.0071 32.4972 59.4957  8.0071 32.4972 59.4957
607.2478  8.8078 32.1988 58.9934  8.8078 32.1988 58.9934
606.9506  9.6233 31.8857 58.4910  9.6233 31.8857 58.4910
606.6536 10.4492 31.5585 57.9923 10.4492 31.5585 57.9923
606.3570 11.2808 31.2179 57.5013 11.2808 31.2179 57.5013
606.0606 12.1135 30.8646 57.0219 12.1135 30.8646 57.0219
605.7645 12.9427 30.4993 56.5580 12.9427 30.4993 56.5580
605.4688 13.7638 30.1228 56.1134 13.7638 30.1228 56.1134
605.1733 14.5724 29.7359 55.6917 14.5724 29.7359 55.6917
604.8780 15.3639 29.3396 55.2965 15.3639 29.3396 55.2965
604.5831 16.1341 28.9347 54.9312 16.1341 28.9347 54.9312
604.2885 16.8789 28.5221 54.5990 16.8789 28.5221 54.5990
603.9942 17.5944 28.1027 54.3029 17.5944 28.1027 54.3029
603.7001 18.2769 27.6775 54.0456 18.2769 27.6775 54.0456
603.4063 18.9230 27.2474 53.8296 18.9230 27.2474 53.8296
603.1128 19.5294 26.8134 53.6572 19.5294 26.8134 53.6572
602.8196 20.0933 26.3763 53.5304 20.0933 26.3763 53.5304
602.5267 20.6120 25.9371 53.4509 20.6120 25.9371 53.4509
602.2341 21.0834 25.4966 53.4201 21.0834 25.4966 53.4201
601.9417 21.5053 25.0557 53.4390 21.5053 25.0557 53.4390
601.6497 21.8763 24.6152 53.5085 21.8763 24.6152 53.5085
601.3579 22.1948 24.1760 53.6292 22.1948 24.1760 53.6292
601.0664 22.4600 23.7387 53.8013 22.4600 23.7387 53.8013
600.7752 22.6711 23.3042 54.0247 22.6711 23.3042 54.0247
600.4843 22.8278 22.8731 54.2991 22.8278 22.8731 54.2991
600.1936 22.9299 22.4461 54.6241 22.9299 22.4461 54.6241
599.9032 22.9776 22.0237 54.9987 22.9776 22.0237 54.9987
599.6132 22.9715 21.6067 55.4219 22.9715 21.6067 55.4219
599.3233 22.9122 21.1954 55.8924 22.9122 21.1954 55.8924
599.0338 22.8008 20.7904 56.4088 22.8008 20.7904 56.4088
598.7446 22.6385 20.3922 56.9693 22.6385 20.3922 56.9693
598.4556 22.4267 20.0011 57.5721 22.4267 20.0011 57.5721
598.1669 22.1672 19.6176 58.2152 22.1672 19.6176 58.2152
597.8785 21.8616 19.2420 58.8964 21.8616 19.2420 58.8964
597.5904 21.5121 18.8745 59.6134 21.5121 18.8745 59.6134
597.3025 21.1207 18.5155 60.3638 21.1207 18.5155 60.3638
597.0149 20.6898 18.1652 61.1449 20.6898 18.1652 61.1449
596.7276 20.2218 17.8238 61.9543 20.2218 17.8238 61.9543
596.4406 19.7192 17.4915 62.7892 19.7192 17.4915 62.7892
596.1538 19.1846 17.1685 63.6469 19.1846 17.1685 63.6469
595.8674 18.6208 16.8548 64.5244 18.6208 16.8548 64.5244
595.5812 18.0303 16.5506 65.4191 18.0303 16.5506 65.4191
595.2952 17.4161 16.2559 66.3279 17.4161 16.2559 66.3279
595.0096 16.7810 15.9709 67.2481 16.7810 15.9709 67.2481
594.7242 16.1279 15.6955 68.1766 16.1279 15.6955 68.1766
594.4391 15.4597 15.4298 69.1105 15.4597 15.4298 69.1105
594.1543 14.7793 15.1737 70.0470 14.7793 15.1737 70.0470
593.8697 14.0896 14.9274 70.9830 14.0896 14.9274 70.9830
593.5854 13.3935 14.6907 71.9158 13.3935 14.6907 71.9158
593.3014 12.6940 14.4637 72.8424 12.6940 14.4637 72.8424
593.0177 11.9940 14.2462 73.7599 11.9940 14.2462 73.7599
592.7342 11.2963 14.0382 74.6655 11.2963 14.0382 74.6655
592.4510 10.6039 13.8397 75.5564 10.6039 13.8397 75.5564
592.1681  9.9196 13.6506 76.4298  9.9196 13.6506 76.4298
591.8854  9.2464 13.4707 77.2829  9.2464 13.4707 77.2829
591.6031  8.5869 13.3000 78.1130  8.5869 13.3000 78.1130
591.3209  7.9442 13.1384 78.9174  7.9442 13.1384 78.9174
591.0391  7.3209 12.9857 79.6934  7.3209 12.9857 79.6934
590.7575  6.7199 12.8418 80.4383  6.7199 12.8418 80.4383
590.4762  6.1439 12.7065 81.1496  6.1439 12.7065 81.1496
590.1951  5.5958 12.5797 81.8245  5.5958 12.5797 81.8245
589.9144  5.0783 12.4611 82.4606  5.0783 12.4611 82.4606
589.6339  4.5941 12.3506 83.0553  4.5941 12.3506 83.0553
589.3536  4.1459 12.2480 83.6061  4.1459 12.2480 83.6061
589.0736  3.7365 12.1528 84.1107  3.7365 12.1528 84.1107
588.7939  3.3686 12.0649 84.5665  3.3686 12.0649 84.5665
588.5145  3.0448 11.9839 84.9713  3.0448 11.9839 84.9713
588.2353  2.7676 11.9094 85.3229  2.7676 11.9094 85.3229
587.9564  2.5397 11.8410 85.6192  2.5397 11.8410 85.6192
587.6777  2.3635 11.7782 85.8583  2.3635 11.7782 85.8583
587.3993  2.2413 11.7205 86.0382  2.2413 11.7205 86.0382
587.1212  2.1752 11.6672 86.1576  2.1752 11.6672 86.1576
586.8434  2.1673 11.6177 86.2150  2.1673 11.6177 86.2150
586.5658  2.2193 11.5711 86.2096  2.2193 11.5711 86.2096
586.2884  2.3327 11.5266 86.1407  2.3327 11.5266 86.1407
586.0113  2.5083 11.4834 86.0083  2.5083 11.4834 86.0083
585.7345  2.7470 11.4402 85.8128  2.7470 11.4402 85.8128
585.4580  3.0485 11.3961 85.5553  3.0485 11.3961 85.5553
585.1817  3.4125 11.3498 85.2377  3.4125 11.3498 85.2377
584.9057  3.8375 11.2999 84.8626  3.8375 11.2999 84.8626
584.6299  4.3213 11.2451 84.4336  4.3213 11.2451 84.4336
584.3544  4.8608 11.1840 83.9552  4.8608 11.1840 83.9552
584.0791  5.4518 11.1150 83.4332  5.4518 11.1150 83.4332
583.8041  6.0891 11.0368 82.8741  6.0891 11.0368 82.8741
583.5294  6.7665 10.9478 82.2857  6.7665 10.9478 82.2857
583.2549  7.4763 10.8467 81.6770  7.4763 10.8467 81.6770
582.9807  8.2101 10.7323 81.0576  8.2101 10.7323 81.0576
582.7068  8.9585 10.6034 80.4381  8.9585 10.6034 80.4381
582.4331  9.7112 10.4592 79.8296  9.7112 10.4592 79.8296
582.1596 10.4572 10.2992 79.2436 10.4572 10.2992 79.2436
581.8864 11.1856 10.1230 78.6914 11.1856 10.1230 78.6914
581.6135 11.8851  9.9306 78.1843 11.8851  9.9306 78.1843
581.3408 12.5449  9.7226 77.7325 12.5449  9.7226 77.7325
581.0684 13.1549  9.4996 77.3454 13.1549  9.4996 77.3454
580.7963 13.7061  9.2629 77.0310 13.7061  9.2629 77.0310
580.5243 14.1907  9.0138 76.7955 14.1907  9.0138 76.7955
580.2527 14.6024  8.7542 76.6434 14.6024  8.7542 76.6434
579.9813 14.9370  8.4859 76.5771 14.9370  8.4859 76.5771
579.7101 15.1919  8.2111 76.5970 15.1919  8.2111 76.5970
579.4393 15.3663  7.9320 76.7017 15.3663  7.9320 76.7017
579.1686 15.4613  7.6508 76.8878 15.4613  7.6508 76.8878
578.8982 15.4797  7.3697 77.1506 15.4797  7.3697 77.1506
578.6281 15.4255  7.0907 77.4838 15.4255  7.0907 77.4838
578.3582 15.3042  6.8157 77.8801 15.3042  6.8157 77.8801
578.0886 15.1220  6.5465 78.3316 15.1220  6.5465 78.3316
577.8192 14.8858  6.2845 78.8297 14.8858  6.2845 78.8297
577.5501 14.6032  6.0309 79.3659 14.6032  6.0309 79.3659
577.2812 14.2817  5.7869 79.9314 14.2817  5.7869 79.9314
577.0126 13.9291  5.5532 80.5177 13.9291  5.5532 80.5177
576.7442 13.5529  5.3304 81.1167 13.5529  5.3304 81.1167
576.4761 13.1604  5.1189 81.7207 13.1604  5.1189 81.7207
576.2082 12.7586  4.9189 82.3225 12.7586  4.9189 82.3225
575.9405 12.3541  4.7305 82.9155 12.3541  4.7305 82.9155
575.6732 11.9531  4.5536 83.4934 11.9531  4.5536 83.4934
575.4060 11.5614  4.3880 84.0506 11.5614  4.3880 84.0506
575.1391 11.1844  4.2335 84.5822 11.1844  4.2335 84.5822
574.8725 10.8271  4.0896 85.0833 10.8271  4.0896 85.0833
574.6061 10.4942  3.9560 85.5497 10.4942  3.9560 85.5497
574.3400 10.1902  3.8322 85.9776 10.1902  3.8322 85.9776
574.0741  9.9191  3.7177 86.3632  9.9191  3.7177 86.3632
573.8084  9.6848  3.6118 86.7034  9.6848  3.6118 86.7034
573.5430  9.4910  3.5141 86.9950  9.4910  3.5141 86.9950
573.2779  9.3411  3.4237 87.2352  9.3411  3.4237 87.2352
573.0129  9.2385  3.3401 87.4215  9.2385  3.3401 87.4215
572.7483  9.1860  3.2625 87.5515  9.1860  3.2625 87.5515
572.4838  9.1863  3.1901 87.6236  9.1863  3.1901 87.6236
572.2197  9.2418  3.1221 87.6361  9.2418  3.1221 87.6361
571.9557  9.3540  3.0576 87.5884  9.3540  3.0576 87.5884
571.6920  9.5238  2.9957 87.4805  9.5238  2.9957 87.4805
571.4286  9.7514  2.9354 87.3132  9.7514  2.9354 87.3132
571.1654 10.0355  2.8757 87.0888 10.0355  2.8757 87.0888
570.9024 10.3737  2.8156 86.8107 10.3737  2.8156 86.8107
570.6397 10.7616  2.7541 86.4843 10.7616  2.7541 86.4843
